"hospital_no","hospital_time_no","start","end","mon","tue","wed","thu","fry","sat","sun","hol","status","rgst","updt","created_id","updated_id"
"20766","2",,,"0","0","0","0","0","0","0","0","1","2018-08-27 08:51:16","2019-10-25 10:32:33","epkdoc01","epkdoc01"
"20766","3",,,"0","0","0","0","0","0","0","0","1","2018-08-27 08:51:16","2019-10-25 10:32:33","epkdoc01","epkdoc01"
"20766","4",,,"0","0","0","0","0","0","0","0","1","2018-08-27 08:51:16","2019-10-25 10:32:33","epkdoc01","epkdoc01"
"20767","1",,,"0","0","0","0","0","0","0","0","1","2018-08-27 08:52:42","2019-09-13 13:03:59","epkdoc01","epkdoc01"
"20767","2",,,"0","0","0","0","0","0","0","0","1","2018-08-27 08:52:42","2019-09-13 13:03:59","epkdoc01","epkdoc01"
"20767","3",,,"0","0","0","0","0","0","0","0","1","2018-08-27 08:52:42","2019-09-13 13:03:59","epkdoc01","epkdoc01"
"20767","4",,,"0","0","0","0","0","0","0","0","1","2018-08-27 08:52:42","2019-09-13 13:03:59","epkdoc01","epkdoc01"
"20768","1",,,"0","0","0","0","0","0","0","0","1","2018-08-27 08:53:55","2018-08-27 11:58:33","epkdoc01","epkdoc01"
"20768","2",,,"0","0","0","0","0","0","0","0","1","2018-08-27 08:53:55","2018-08-27 11:58:33","epkdoc01","epkdoc01"
"20768","3",,,"0","0","0","0","0","0","0","0","1","2018-08-27 08:53:55","2018-08-27 11:58:33","epkdoc01","epkdoc01"
"20768","4",,,"0","0","0","0","0","0","0","0","1","2018-08-27 08:53:55","2018-08-27 11:58:33","epkdoc01","epkdoc01"
"20769","1",,,"0","0","0","0","0","0","0","0","1","2018-08-27 09:11:18","2019-08-26 15:13:01","epkdoc01","epkdoc01"
"20769","2",,,"0","0","0","0","0","0","0","0","1","2018-08-27 09:11:18","2019-08-26 15:13:01","epkdoc01","epkdoc01"
"20769","3",,,"0","0","0","0","0","0","0","0","1","2018-08-27 09:11:18","2019-08-26 15:13:01","epkdoc01","epkdoc01"
"20769","4",,,"0","0","0","0","0","0","0","0","1","2018-08-27 09:11:18","2019-08-26 15:13:01","epkdoc01","epkdoc01"
"20770","1",,,"0","0","0","0","0","0","0","0","1","2018-08-27 09:13:58","2019-09-19 14:25:41","epkdoc01","epkdoc01"
"20770","2",,,"0","0","0","0","0","0","0","0","1","2018-08-27 09:13:58","2019-09-19 14:25:41","epkdoc01","epkdoc01"
"20770","3",,,"0","0","0","0","0","0","0","0","1","2018-08-27 09:13:59","2019-09-19 14:25:41","epkdoc01","epkdoc01"
"20770","4",,,"0","0","0","0","0","0","0","0","1","2018-08-27 09:13:59","2019-09-19 14:25:41","epkdoc01","epkdoc01"
"20771","1",,,"0","0","0","0","0","0","0","0","1","2018-08-27 09:15:29","2019-08-29 10:39:26","epkdoc01","epkdoc01"
"20771","2",,,"0","0","0","0","0","0","0","0","1","2018-08-27 09:15:29","2019-08-29 10:39:26","epkdoc01","epkdoc01"
"20771","3",,,"0","0","0","0","0","0","0","0","1","2018-08-27 09:15:29","2019-08-29 10:39:26","epkdoc01","epkdoc01"
"20771","4",,,"0","0","0","0","0","0","0","0","1","2018-08-27 09:15:29","2019-08-29 10:39:26","epkdoc01","epkdoc01"
"20772","1","08:30","17:30","1","1","1","1","1","1","0","0","1","2018-08-27 13:25:56","2019-09-25 20:05:33","epkdoc01","epkdoc01"
"20772","2",,,"0","0","0","0","0","0","0","0","1","2018-08-27 13:25:56","2019-09-25 20:05:33","epkdoc01","epkdoc01"
"20772","3",,,"0","0","0","0","0","0","0","0","1","2018-08-27 13:25:56","2019-09-25 20:05:33","epkdoc01","epkdoc01"
"20772","4",,,"0","0","0","0","0","0","0","0","1","2018-08-27 13:25:57","2019-09-25 20:05:33","epkdoc01","epkdoc01"
"20773","1","09:00","12:00","1","1","1","1","1","1","0","0","1","2018-08-27 16:34:31","2019-10-03 15:32:49","epkdoc01","epkdoc01"
"20773","2","14:00","17:00","1","1","1","1","1","0","0","0","1","2018-08-27 16:34:31","2019-10-03 15:32:49","epkdoc01","epkdoc01"
"20773","3",,,"0","0","0","0","0","0","0","0","1","2018-08-27 16:34:31","2019-10-03 15:32:49","epkdoc01","epkdoc01"
"20773","4",,,"0","0","0","0","0","0","0","0","1","2018-08-27 16:34:31","2019-10-03 15:32:49","epkdoc01","epkdoc01"
"20774","1","09:00","16:00","1","1","1","1","1","0","0","0","1","2018-08-31 10:39:49","2019-09-25 20:01:48","epkdoc01","epkdoc01"
"20774","2",,,"0","0","0","0","0","0","0","0","1","2018-08-31 10:39:49","2019-09-25 20:01:48","epkdoc01","epkdoc01"
"20774","3",,,"0","0","0","0","0","0","0","0","1","2018-08-31 10:39:49","2019-09-25 20:01:48","epkdoc01","epkdoc01"
"20774","4",,,"0","0","0","0","0","0","0","0","1","2018-08-31 10:39:49","2019-09-25 20:01:48","epkdoc01","epkdoc01"
"20775","1","09:00","11:00","1","1","1","1","1","0","0","0","1","2018-08-29 09:10:41","2019-11-05 14:22:41","epkdoc01","epkdoc01"
"20775","2","09:00","10:00","0","0","0","0","0","1","0","0","1","2018-08-29 09:10:41","2019-11-05 14:22:41","epkdoc01","epkdoc01"
"20775","3","14:00","16:00","1","1","1","1","1","0","0","0","1","2018-08-29 09:10:41","2019-11-05 14:22:41","epkdoc01","epkdoc01"
"20775","4",,,"0","0","0","0","0","0","0","0","1","2018-08-29 09:10:41","2019-11-05 14:22:41","epkdoc01","epkdoc01"
"20776","1","09:00","12:00","0","1","1","1","1","1","0","0","1","2018-08-29 17:25:39","2019-08-06 14:35:54","epkdoc01","epkdoc01"
"20776","2",,,"0","0","0","0","0","0","0","0","1","2018-08-29 17:25:39","2019-08-06 14:35:54","epkdoc01","epkdoc01"
"20776","3",,,"0","0","0","0","0","0","0","0","1","2018-08-29 17:25:39","2019-08-06 14:35:54","epkdoc01","epkdoc01"
"20776","4",,,"0","0","0","0","0","0","0","0","1","2018-08-29 17:25:39","2019-08-06 14:35:54","epkdoc01","epkdoc01"
"20777","1","09:30","11:30","1","1","1","1","1","1","0","0","1","2018-08-29 17:47:43","2019-10-25 16:13:30","epkdoc01","epkdoc01"
"20777","2",,,"0","0","0","0","0","0","0","0","1","2018-08-29 17:47:43","2019-10-25 16:13:30","epkdoc01","epkdoc01"
"20777","3",,,"0","0","0","0","0","0","0","0","1","2018-08-29 17:47:43","2019-10-25 16:13:30","epkdoc01","epkdoc01"
"20777","4",,,"0","0","0","0","0","0","0","0","1","2018-08-29 17:47:43","2019-10-25 16:13:30","epkdoc01","epkdoc01"
"20778","1","09:00","12:00","1","1","1","1","1","1","0","0","1","2018-09-04 09:31:35","2019-09-25 20:06:32","epkdoc01","epkdoc01"
"20778","2","16:30","19:00","1","1","1","0","1","0","0","0","1","2018-09-04 09:31:35","2019-09-25 20:06:32","epkdoc01","epkdoc01"
"20778","3",,,"0","0","0","0","0","0","0","0","1","2018-09-04 09:31:35","2019-09-25 20:06:32","epkdoc01","epkdoc01"
"20778","4",,,"0","0","0","0","0","0","0","0","1","2018-09-04 09:31:35","2019-09-25 20:06:32","epkdoc01","epkdoc01"
"20779","1","07:50","18:00","1","1","1","0","1","0","0","0","1","2018-09-04 16:44:00","2019-08-06 12:59:35","epkdoc01","epkdoc01"
"20779","2","07:50","13:00","0","0","0","1","0","0","0","0","1","2018-09-04 16:44:00","2019-08-06 12:59:35","epkdoc01","epkdoc01"
"20779","3","07:50","17:00","0","0","0","0","0","1","0","0","1","2018-09-04 16:44:00","2019-08-06 12:59:35","epkdoc01","epkdoc01"
"20779","4",,,"0","0","0","0","0","0","0","0","1","2018-09-04 16:44:00","2019-08-06 12:59:35","epkdoc01","epkdoc01"
"20780","1",,,"0","0","0","0","0","0","0","0","1","2018-10-09 17:22:27","2018-10-09 17:22:27","epkdoc01","epkdoc01"
"20780","2",,,"0","0","0","0","0","0","0","0","1","2018-10-09 17:22:27","2018-10-09 17:22:27","epkdoc01","epkdoc01"
"20780","3",,,"0","0","0","0","0","0","0","0","1","2018-10-09 17:22:27","2018-10-09 17:22:27","epkdoc01","epkdoc01"
"20780","4",,,"0","0","0","0","0","0","0","0","1","2018-10-09 17:22:27","2018-10-09 17:22:27","epkdoc01","epkdoc01"
"20781","1",,,"0","0","0","0","0","0","0","0","1","2018-09-05 14:06:56","2019-09-19 16:54:09","epkdoc01","epkdoc01"
"20781","2",,,"0","0","0","0","0","0","0","0","1","2018-09-05 14:06:56","2019-09-19 16:54:09","epkdoc01","epkdoc01"
"20781","3",,,"0","0","0","0","0","0","0","0","1","2018-09-05 14:06:56","2019-09-19 16:54:09","epkdoc01","epkdoc01"
"20781","4",,,"0","0","0","0","0","0","0","0","1","2018-09-05 14:06:56","2019-09-19 16:54:09","epkdoc01","epkdoc01"
"20782","1","09:00","12:00","1","1","1","0","1","0","0","0","1","2018-09-05 15:29:09","2019-10-10 12:12:41","epkdoc01","epkdoc01"
"20782","2","16:30","19:00","1","1","1","0","1","0","0","0","1","2018-09-05 15:29:09","2019-10-10 12:12:41","epkdoc01","epkdoc01"
"20782","3","09:00","14:00","0","0","0","0","0","1","0","0","1","2018-09-05 15:29:09","2019-10-10 12:12:41","epkdoc01","epkdoc01"
"20782","4",,,"0","0","0","0","0","0","0","0","1","2018-09-05 15:29:09","2019-10-10 12:12:41","epkdoc01","epkdoc01"
"20783","1","08:00","14:00","1","1","1","1","1","1","0","0","1","2018-09-05 15:53:50","2019-09-25 19:56:11","epkdoc01","epkdoc01"
"20783","2",,,"0","0","0","0","0","0","0","0","1","2018-09-05 15:53:50","2019-09-25 19:56:11","epkdoc01","epkdoc01"
"20783","3",,,"0","0","0","0","0","0","0","0","1","2018-09-05 15:53:50","2019-09-25 19:56:11","epkdoc01","epkdoc01"
"20783","4",,,"0","0","0","0","0","0","0","0","1","2018-09-05 15:53:50","2019-09-25 19:56:11","epkdoc01","epkdoc01"
"20784","1",,,"0","0","0","0","0","0","0","0","1","2018-09-06 09:52:14","2019-05-22 11:40:54","epkdoc01","epkdoc01"
"20784","2",,,"0","0","0","0","0","0","0","0","1","2018-09-06 09:52:14","2019-05-22 11:40:54","epkdoc01","epkdoc01"
"20784","3",,,"0","0","0","0","0","0","0","0","1","2018-09-06 09:52:14","2019-05-22 11:40:54","epkdoc01","epkdoc01"
"20784","4",,,"0","0","0","0","0","0","0","0","1","2018-09-06 09:52:14","2019-05-22 11:40:54","epkdoc01","epkdoc01"
"20785","1",,,"0","0","0","0","0","0","0","0","1","2018-09-06 10:08:00","2019-11-01 11:36:19","epkdoc01","epkdoc01"
"20785","2",,,"0","0","0","0","0","0","0","0","1","2018-09-06 10:08:00","2019-11-01 11:36:19","epkdoc01","epkdoc01"
"20785","3",,,"0","0","0","0","0","0","0","0","1","2018-09-06 10:08:00","2019-11-01 11:36:19","epkdoc01","epkdoc01"
"20785","4",,,"0","0","0","0","0","0","0","0","1","2018-09-06 10:08:00","2019-11-01 11:36:19","epkdoc01","epkdoc01"
"20786","1",,,"0","0","0","0","0","0","0","0","1","2018-09-06 10:23:27","2019-10-29 13:48:54","epkdoc01","epkdoc01"
"20786","2",,,"0","0","0","0","0","0","0","0","1","2018-09-06 10:23:27","2019-10-29 13:48:54","epkdoc01","epkdoc01"
"20786","3",,,"0","0","0","0","0","0","0","0","1","2018-09-06 10:23:27","2019-10-29 13:48:54","epkdoc01","epkdoc01"
"20786","4",,,"0","0","0","0","0","0","0","0","1","2018-09-06 10:23:27","2019-10-29 13:48:54","epkdoc01","epkdoc01"
"20787","1",,,"0","0","0","0","0","0","0","0","1","2018-09-06 10:25:34","2019-10-18 12:04:16","epkdoc01","epkdoc01"
"20787","2",,,"0","0","0","0","0","0","0","0","1","2018-09-06 10:25:34","2019-10-18 12:04:16","epkdoc01","epkdoc01"
"20787","3",,,"0","0","0","0","0","0","0","0","1","2018-09-06 10:25:34","2019-10-18 12:04:16","epkdoc01","epkdoc01"
"20787","4",,,"0","0","0","0","0","0","0","0","1","2018-09-06 10:25:34","2019-10-18 12:04:17","epkdoc01","epkdoc01"
"20788","1",,,"0","0","0","0","0","0","0","0","1","2018-09-06 10:28:37","2019-09-13 12:56:17","epkdoc01","epkdoc01"
"20788","2",,,"0","0","0","0","0","0","0","0","1","2018-09-06 10:28:38","2019-09-13 12:56:17","epkdoc01","epkdoc01"
"20788","3",,,"0","0","0","0","0","0","0","0","1","2018-09-06 10:28:38","2019-09-13 12:56:17","epkdoc01","epkdoc01"
"20788","4",,,"0","0","0","0","0","0","0","0","1","2018-09-06 10:28:38","2019-09-13 12:56:17","epkdoc01","epkdoc01"
"20789","1",,,"0","0","0","0","0","0","0","0","1","2018-09-06 10:43:13","2019-10-01 09:41:02","epkdoc01","epkdoc01"
"20789","2",,,"0","0","0","0","0","0","0","0","1","2018-09-06 10:43:13","2019-10-01 09:41:02","epkdoc01","epkdoc01"
"20789","3",,,"0","0","0","0","0","0","0","0","1","2018-09-06 10:43:13","2019-10-01 09:41:02","epkdoc01","epkdoc01"
"20789","4",,,"0","0","0","0","0","0","0","0","1","2018-09-06 10:43:13","2019-10-01 09:41:02","epkdoc01","epkdoc01"
"20790","1",,,"0","0","0","0","0","0","0","0","1","2018-09-06 10:44:48","2019-10-21 16:40:54","epkdoc01","epkdoc01"
"20790","2",,,"0","0","0","0","0","0","0","0","1","2018-09-06 10:44:48","2019-10-21 16:40:54","epkdoc01","epkdoc01"
"20790","3",,,"0","0","0","0","0","0","0","0","1","2018-09-06 10:44:48","2019-10-21 16:40:54","epkdoc01","epkdoc01"
"20790","4",,,"0","0","0","0","0","0","0","0","1","2018-09-06 10:44:48","2019-10-21 16:40:54","epkdoc01","epkdoc01"
"20791","1",,,"0","0","0","0","0","0","0","0","1","2018-09-06 10:46:38","2019-08-15 11:49:17","epkdoc01","epkdoc01"
"20791","2",,,"0","0","0","0","0","0","0","0","1","2018-09-06 10:46:38","2019-08-15 11:49:17","epkdoc01","epkdoc01"
"20791","3",,,"0","0","0","0","0","0","0","0","1","2018-09-06 10:46:38","2019-08-15 11:49:17","epkdoc01","epkdoc01"
"20791","4",,,"0","0","0","0","0","0","0","0","1","2018-09-06 10:46:38","2019-08-15 11:49:17","epkdoc01","epkdoc01"
"20792","1",,,"0","0","0","0","0","0","0","0","1","2018-09-06 11:01:03","2019-10-18 09:42:22","epkdoc01","epkdoc01"
"20792","2",,,"0","0","0","0","0","0","0","0","1","2018-09-06 11:01:03","2019-10-18 09:42:22","epkdoc01","epkdoc01"
"20792","3",,,"0","0","0","0","0","0","0","0","1","2018-09-06 11:01:03","2019-10-18 09:42:22","epkdoc01","epkdoc01"
"20792","4",,,"0","0","0","0","0","0","0","0","1","2018-09-06 11:01:04","2019-10-18 09:42:22","epkdoc01","epkdoc01"
"20793","1",,,"0","0","0","0","0","0","0","0","1","2018-09-06 11:21:57","2019-09-09 19:45:10","epkdoc01","epkdoc01"
"20793","2",,,"0","0","0","0","0","0","0","0","1","2018-09-06 11:21:57","2019-09-09 19:45:10","epkdoc01","epkdoc01"
"20793","3",,,"0","0","0","0","0","0","0","0","1","2018-09-06 11:21:57","2019-09-09 19:45:10","epkdoc01","epkdoc01"
"20793","4",,,"0","0","0","0","0","0","0","0","1","2018-09-06 11:21:57","2019-09-09 19:45:10","epkdoc01","epkdoc01"
"20794","1",,,"0","0","0","0","0","0","0","0","1","2018-09-06 11:23:36","2019-10-10 09:52:34","epkdoc01","epkdoc01"
"20794","2",,,"0","0","0","0","0","0","0","0","1","2018-09-06 11:23:36","2019-10-10 09:52:34","epkdoc01","epkdoc01"
"20794","3",,,"0","0","0","0","0","0","0","0","1","2018-09-06 11:23:36","2019-10-10 09:52:34","epkdoc01","epkdoc01"
"20794","4",,,"0","0","0","0","0","0","0","0","1","2018-09-06 11:23:36","2019-10-10 09:52:34","epkdoc01","epkdoc01"
"20795","1",,,"0","0","0","0","0","0","0","0","1","2018-09-06 11:25:55","2019-10-01 09:10:38","epkdoc01","epkdoc01"
"20795","2",,,"0","0","0","0","0","0","0","0","1","2018-09-06 11:25:55","2019-10-01 09:10:38","epkdoc01","epkdoc01"
"20795","3",,,"0","0","0","0","0","0","0","0","1","2018-09-06 11:25:55","2019-10-01 09:10:38","epkdoc01","epkdoc01"
"20795","4",,,"0","0","0","0","0","0","0","0","1","2018-09-06 11:25:55","2019-10-01 09:10:38","epkdoc01","epkdoc01"
"20796","1",,,"0","0","0","0","0","0","0","0","1","2018-09-07 09:21:49","2019-12-02 11:06:39","epkdoc01","epkdoc01"
"20796","2",,,"0","0","0","0","0","0","0","0","1","2018-09-07 09:21:49","2019-12-02 11:06:39","epkdoc01","epkdoc01"
"20796","3",,,"0","0","0","0","0","0","0","0","1","2018-09-07 09:21:50","2019-12-02 11:06:39","epkdoc01","epkdoc01"
"20796","4",,,"0","0","0","0","0","0","0","0","1","2018-09-07 09:21:50","2019-12-02 11:06:39","epkdoc01","epkdoc01"
"20797","1",,,"0","0","0","0","0","0","0","0","1","2018-09-07 09:23:31","2019-09-19 14:27:37","epkdoc01","epkdoc01"
"20797","2",,,"0","0","0","0","0","0","0","0","1","2018-09-07 09:23:31","2019-09-19 14:27:37","epkdoc01","epkdoc01"
"20797","3",,,"0","0","0","0","0","0","0","0","1","2018-09-07 09:23:31","2019-09-19 14:27:37","epkdoc01","epkdoc01"
"20797","4",,,"0","0","0","0","0","0","0","0","1","2018-09-07 09:23:31","2019-09-19 14:27:37","epkdoc01","epkdoc01"
"20798","1",,,"0","0","0","0","0","0","0","0","1","2018-09-07 09:28:38","2019-08-06 16:10:20","epkdoc01","epkdoc01"
"20798","2",,,"0","0","0","0","0","0","0","0","1","2018-09-07 09:28:38","2019-08-06 16:10:20","epkdoc01","epkdoc01"
"20798","3",,,"0","0","0","0","0","0","0","0","1","2018-09-07 09:28:38","2019-08-06 16:10:20","epkdoc01","epkdoc01"
"20798","4",,,"0","0","0","0","0","0","0","0","1","2018-09-07 09:28:38","2019-08-06 16:10:20","epkdoc01","epkdoc01"
"20799","1",,,"0","0","0","0","0","0","0","0","1","2018-09-07 09:32:39","2019-09-06 16:26:30","epkdoc01","epkdoc01"
"20799","2",,,"0","0","0","0","0","0","0","0","1","2018-09-07 09:32:39","2019-09-06 16:26:30","epkdoc01","epkdoc01"
"20799","3",,,"0","0","0","0","0","0","0","0","1","2018-09-07 09:32:39","2019-09-06 16:26:30","epkdoc01","epkdoc01"
"20799","4",,,"0","0","0","0","0","0","0","0","1","2018-09-07 09:32:39","2019-09-06 16:26:30","epkdoc01","epkdoc01"
"20800","1","08:30","16:30","1","1","1","1","1","1","0","0","1","2018-09-07 09:50:56","2019-10-01 09:30:07","epkdoc01","epkdoc01"
"20800","2",,,"0","0","0","0","0","0","0","0","1","2018-09-07 09:50:56","2019-10-01 09:30:07","epkdoc01","epkdoc01"
"20800","3",,,"0","0","0","0","0","0","0","0","1","2018-09-07 09:50:56","2019-10-01 09:30:07","epkdoc01","epkdoc01"
"20800","4",,,"0","0","0","0","0","0","0","0","1","2018-09-07 09:50:57","2019-10-01 09:30:07","epkdoc01","epkdoc01"
"20801","1",,,"0","0","0","0","0","0","0","0","1","2018-09-07 09:52:22","2019-10-16 14:15:01","epkdoc01","epkdoc01"
"20801","2",,,"0","0","0","0","0","0","0","0","1","2018-09-07 09:52:22","2019-10-16 14:15:01","epkdoc01","epkdoc01"
"20801","3",,,"0","0","0","0","0","0","0","0","1","2018-09-07 09:52:22","2019-10-16 14:15:01","epkdoc01","epkdoc01"
"20801","4",,,"0","0","0","0","0","0","0","0","1","2018-09-07 09:52:22","2019-10-16 14:15:01","epkdoc01","epkdoc01"
"20802","1",,,"0","0","0","0","0","0","0","0","1","2018-09-07 09:53:46","2019-10-24 09:16:11","epkdoc01","epkdoc01"
"20802","2",,,"0","0","0","0","0","0","0","0","1","2018-09-07 09:53:46","2019-10-24 09:16:11","epkdoc01","epkdoc01"
"20802","3",,,"0","0","0","0","0","0","0","0","1","2018-09-07 09:53:46","2019-10-24 09:16:11","epkdoc01","epkdoc01"
"20802","4",,,"0","0","0","0","0","0","0","0","1","2018-09-07 09:53:46","2019-10-24 09:16:11","epkdoc01","epkdoc01"
"20803","1",,,"0","0","0","0","0","0","0","0","1","2018-09-07 09:55:21","2019-09-19 16:48:24","epkdoc01","epkdoc01"
"20803","2",,,"0","0","0","0","0","0","0","0","1","2018-09-07 09:55:21","2019-09-19 16:48:24","epkdoc01","epkdoc01"
"20803","3",,,"0","0","0","0","0","0","0","0","1","2018-09-07 09:55:21","2019-09-19 16:48:24","epkdoc01","epkdoc01"
"20803","4",,,"0","0","0","0","0","0","0","0","1","2018-09-07 09:55:21","2019-09-19 16:48:24","epkdoc01","epkdoc01"
"20804","1",,,"0","0","0","0","0","0","0","0","1","2018-09-07 09:56:50","2019-10-28 17:10:38","epkdoc01","epkdoc01"
"20804","2",,,"0","0","0","0","0","0","0","0","1","2018-09-07 09:56:50","2019-10-28 17:10:38","epkdoc01","epkdoc01"
"20804","3",,,"0","0","0","0","0","0","0","0","1","2018-09-07 09:56:51","2019-10-28 17:10:38","epkdoc01","epkdoc01"
"20804","4",,,"0","0","0","0","0","0","0","0","1","2018-09-07 09:56:51","2019-10-28 17:10:38","epkdoc01","epkdoc01"
"20805","1","08:00","19:00","1","0","0","1","1","0","0","0","1","2018-09-07 10:10:48","2019-08-08 10:18:29","epkdoc01","epkdoc01"
"20805","2","08:00","12:00","0","1","0","0","0","0","0","0","1","2018-09-07 10:10:48","2019-08-08 10:18:29","epkdoc01","epkdoc01"
"20805","3","08:00","16:00","0","0","0","0","0","1","0","0","1","2018-09-07 10:10:48","2019-08-08 10:18:30","epkdoc01","epkdoc01"
"20805","4","09:00","12:00","0","0","0","0","0","0","1","0","1","2018-09-07 10:10:49","2019-08-08 10:18:30","epkdoc01","epkdoc01"
"20806","1","09:30","13:00","1","1","1","1","1","1","0","0","1","2018-09-07 10:31:10","2019-09-18 18:47:31","epkdoc01","epkdoc01"
"20806","2","15:00","18:00","1","1","1","1","1","0","0","0","1","2018-09-07 10:31:10","2019-09-18 18:47:31","epkdoc01","epkdoc01"
"20806","3",,,"0","0","0","0","0","0","0","0","1","2018-09-07 10:31:10","2019-09-18 18:47:31","epkdoc01","epkdoc01"
"20806","4",,,"0","0","0","0","0","0","0","0","1","2018-09-07 10:31:10","2019-09-18 18:47:31","epkdoc01","epkdoc01"
"20807","1","08:30","12:30","1","1","1","1","1","1","0","0","1","2018-09-07 10:57:27","2019-10-01 08:44:35","epkdoc01","epkdoc01"
"20807","2","13:30","17:30","1","1","1","0","1","0","0","0","1","2018-09-07 10:57:27","2019-10-01 08:44:35","epkdoc01","epkdoc01"
"20807","3",,,"0","0","0","0","0","0","0","0","1","2018-09-07 10:57:27","2019-10-01 08:44:35","epkdoc01","epkdoc01"
"20807","4",,,"0","0","0","0","0","0","0","0","1","2018-09-07 10:57:28","2019-10-01 08:44:35","epkdoc01","epkdoc01"
"20808","1",,,"0","0","0","0","0","0","0","0","1","2018-09-07 16:33:52","2019-10-01 09:33:56","epkdoc01","epkdoc01"
"20808","2",,,"0","0","0","0","0","0","0","0","1","2018-09-07 16:33:52","2019-10-01 09:33:56","epkdoc01","epkdoc01"
"20808","3",,,"0","0","0","0","0","0","0","0","1","2018-09-07 16:33:52","2019-10-01 09:33:56","epkdoc01","epkdoc01"
"20808","4",,,"0","0","0","0","0","0","0","0","1","2018-09-07 16:33:52","2019-10-01 09:33:56","epkdoc01","epkdoc01"
"20809","1","08:30","16:00","1","1","1","1","1","1","0","0","1","2018-09-10 09:51:11","2019-09-02 12:37:48","epkdoc01","epkdoc01"
"20809","2",,,"0","0","0","0","0","0","0","0","1","2018-09-10 09:51:11","2019-09-02 12:37:48","epkdoc01","epkdoc01"
"20809","3",,,"0","0","0","0","0","0","0","0","1","2018-09-10 09:51:11","2019-09-02 12:37:48","epkdoc01","epkdoc01"
"20809","4",,,"0","0","0","0","0","0","0","0","1","2018-09-10 09:51:11","2019-09-02 12:37:48","epkdoc01","epkdoc01"
"20810","1","08:30","18:00","1","1","1","1","1","1","0","0","1","2018-09-11 11:53:17","2019-11-13 17:35:27","epkdoc01","epkdoc01"
"20810","2","08:30","17:00","0","0","0","0","0","0","1","0","1","2018-09-11 11:53:17","2019-11-13 17:35:27","epkdoc01","epkdoc01"
"20810","3",,,"0","0","0","0","0","0","0","0","1","2018-09-11 11:53:17","2019-11-13 17:35:27","epkdoc01","epkdoc01"
